field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
130873	Source of report of F19 (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F19, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mental and behavioural disorders due to multiple drug use and use of other psychoactive substances".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-02T00:00:00	375	375	437.5	0	1	1
130874	Date F20 first reported (schizophrenia)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F20. The code corresponds to "schizophrenia". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2024-08-20T00:00:00	1463	1463	438	0	1	1
130875	Source of report of F20 (schizophrenia)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F20, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "schizophrenia".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-02T00:00:00	1463	1463	438.5	0	1	1
130876	Date F21 first reported (schizotypal disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F21. The code corresponds to "schizotypal disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	28	28	439	0	1	1
130877	Source of report of F21 (schizotypal disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F21, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "schizotypal disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	28	28	439.5	0	1	1
130878	Date F22 first reported (persistent delusional disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F22. The code corresponds to "persistent delusional disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-09-15T00:00:00	724	724	440	0	1	1
130879	Source of report of F22 (persistent delusional disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F22, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "persistent delusional disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-09-15T00:00:00	724	724	440.5	0	1	1
130880	Date F23 first reported (acute and transient psychotic disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F23. The code corresponds to "acute and transient psychotic disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	357	357	441	0	1	1
130881	Source of report of F23 (acute and transient psychotic disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F23, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "acute and transient psychotic disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	357	357	441.5	0	1	1
130882	Date F24 first reported (induced delusional disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F24. The code corresponds to "induced delusional disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2019-08-22T00:00:00	5	5	442	0	1	1
130883	Source of report of F24 (induced delusional disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F24, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "induced delusional disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2019-08-22T00:00:00	5	5	442.5	0	1	1
130884	Date F25 first reported (schizoaffective disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F25. The code corresponds to "schizoaffective disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2024-09-02T00:00:00	380	380	443	0	1	1
130885	Source of report of F25 (schizoaffective disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F25, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "schizoaffective disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-02T00:00:00	380	380	443.5	0	1	1
130886	Date F28 first reported (other nonorganic psychotic disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F28. The code corresponds to "other nonorganic psychotic disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	19	19	444	0	1	1
130887	Source of report of F28 (other nonorganic psychotic disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F28, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other nonorganic psychotic disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	19	19	444.5	0	1	1
130888	Date F29 first reported (unspecified nonorganic psychosis)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F29. The code corresponds to "unspecified nonorganic psychosis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2024-09-02T00:00:00	701	701	445	0	1	1
130889	Source of report of F29 (unspecified nonorganic psychosis)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F29, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified nonorganic psychosis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-02T00:00:00	701	701	445.5	0	1	1
130890	Date F30 first reported (manic episode)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F30. The code corresponds to "manic episode". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	547	547	446	0	1	1
130891	Source of report of F30 (manic episode)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F30, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "manic episode".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-03-30T00:00:00	547	547	446.5	0	1	1
130892	Date F31 first reported (bipolar affective disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F31. The code corresponds to "bipolar affective disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2024-09-02T00:00:00	2658	2658	447	0	1	1
130893	Source of report of F31 (bipolar affective disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F31, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "bipolar affective disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-02T00:00:00	2658	2658	447.5	0	1	1
130894	Date F32 first reported (depressive episode)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F32. The code corresponds to "depressive episode". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2024-09-15T00:00:00	64077	64077	448	0	1	1
130895	Source of report of F32 (depressive episode)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F32, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "depressive episode".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2024-09-15T00:00:00	64077	64077	448.5	0	1	1
130896	Date F33 first reported (recurrent depressive disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F33. The code corresponds to "recurrent depressive disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	3963	3963	449	0	1	1
130897	Source of report of F33 (recurrent depressive disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F33, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "recurrent depressive disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	3963	3963	449.5	0	1	1
130898	Date F34 first reported (persistent mood [affective] disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F34. The code corresponds to "persistent mood [affective] disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	945	945	450	0	1	1
130899	Source of report of F34 (persistent mood [affective] disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F34, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "persistent mood [affective] disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	945	945	450.5	0	1	1
130900	Date F38 first reported (other mood [affective] disorders)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F38. The code corresponds to "other mood [affective] disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-06-18T00:00:00	177	177	451	0	1	1
130901	Source of report of F38 (other mood [affective] disorders)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F38, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other mood [affective] disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-06-18T00:00:00	177	177	451.5	0	1	1
130902	Date F39 first reported (unspecified mood [affective] disorder)	0	3	0	51	0	0	3	0	0	0		2405	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 F39. The code corresponds to "unspecified mood [affective] disorder". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16T00:00:00	2023-09-15T00:00:00	1032	1032	452	0	1	1
130903	Source of report of F39 (unspecified mood [affective] disorder)	0	3	0	21	11	0	3	0	0	0		2405	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 F39, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified mood [affective] disorder".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16T00:00:00	2023-09-15T00:00:00	1032	1032	452.5	0	1	1
